ID,target
ID_6223924140,0.35398924
ID_6224509853,0.38018256
ID_6225052724,0.61265785
ID_6225088212,0.44399092
ID_6225734923,0.2821259
ID_6225785643,0.16713755
ID_6225928712,0.9377472
ID_6226001062,0.35135078
ID_6226176102,0.43143633
ID_6226845192,0.9355956
ID_6226952541,0.93051565
ID_6227186847,0.9706095
ID_6227437379,0.5210521
ID_6227602597,0.46462947
ID_6227983285,0.18345647
ID_6228493474,0.77016896
ID_6228570338,0.72927403
ID_6228948902,0.9790082
ID_6228981246,0.7457565
ID_6229034079,0.76929563
ID_6229078815,0.5428138
ID_6229124794,0.9591885
ID_6229244955,0.17824234
ID_6229565305,0.49830377
ID_6230054271,0.41284543
ID_6230376141,0.30842182
ID_6230434847,0.71731186
ID_6230537247,0.9280836
ID_6230601263,0.38292626
ID_6230795104,0.3789265
ID_6231013394,0.941602
ID_6231598401,0.9556519
ID_6231852989,0.37802964
ID_6231872494,0.34899643
ID_6232300960,0.7982529
ID_6232688426,0.9318132
ID_6232875967,0.24441913
ID_6233124265,0.29874215
ID_6233538381,0.84988403
ID_6233540768,0.87046856
ID_6233955538,0.8338808
ID_6234213203,0.58525527
ID_6234456583,0.9198227
ID_6235277396,0.5419302
ID_6235294970,0.09000034
ID_6235488505,0.38575524
ID_6235502106,0.76706916
ID_6235543542,0.6247996
ID_6235561062,0.7716747
ID_6235635507,0.83263505
ID_6236061051,0.85231435
ID_6236066515,0.7204558
ID_6236359043,0.92924637
ID_6236422439,0.2734053
ID_6236474691,0.9732718
ID_6236627694,0.6311395
ID_6237278903,0.21878438
ID_6237576086,0.2208003
ID_6237608330,0.92128253
ID_6237712941,0.41444257
ID_6237836399,0.5558649
ID_6238057927,0.78095514
ID_6238072526,0.9674444
ID_6238454310,0.8524121
ID_6238461695,0.21167557
ID_6239406211,0.6149488
ID_6240295888,0.9514545
ID_6240546418,0.44157532
ID_6240716962,0.8778907
ID_6240910485,0.72122276
ID_6240919137,0.70234984
ID_6240962021,0.589087
ID_6241249055,0.7651794
ID_6241254789,0.42025268
ID_6241500007,0.64561075
ID_6241582544,0.815066
ID_6241607557,0.22392318
ID_6241634683,0.30714864
ID_6241786686,0.84679353
ID_6242154223,0.20649475
ID_6242716133,0.284034
ID_6242889702,0.95512253
ID_6243439576,0.6338091
ID_6244051628,0.83242744
ID_6244240322,0.6553677
ID_6244333681,0.276736
ID_6244352657,0.5398751
ID_6244627112,0.36629423
ID_6244777727,0.8735818
ID_6244823328,0.81609637
ID_6245131867,0.33405286
ID_6245259309,0.39658323
ID_6245287734,0.05960304
ID_6245497531,0.6517389
ID_6245658213,0.47707444
ID_6246019263,0.053076357
ID_6246114315,0.7801923
ID_6246127975,0.71316516
ID_6246413186,0.91535133
ID_6246482916,0.7840349
ID_6246504649,0.23853473
ID_6246534006,0.66636103
ID_6246574036,0.45195624
ID_6246592050,0.54743993
ID_6246687814,0.457613
ID_6246708382,0.41257697
ID_6246814255,0.896791
ID_6246995012,0.82703334
ID_6247070176,0.741749
ID_6247547776,0.2374274
ID_6247675462,0.6835185
ID_6247750484,0.8009664
ID_6248400201,0.59572685
ID_6248680837,0.3870704
ID_6248779529,0.44735473
ID_6248806845,0.5504066
ID_6249332029,0.6609269
ID_6249471151,0.24661735
ID_6249498333,0.8350606
ID_6249545300,0.15202402
ID_6249705404,0.9478161
ID_6249705434,0.6967805
ID_6249802601,0.27917594
ID_6249928619,0.25154492
ID_6250094261,0.39424813
ID_6250467296,0.2962703
ID_6250704837,0.46616513
ID_6250786848,0.6883919
ID_6251578889,0.29880664
ID_6251669395,0.7447024
ID_6251734832,0.3831559
ID_6251766158,0.22010933
ID_6251770076,0.2582564
ID_6252675545,0.4976701
ID_6252924670,0.07272738
ID_6253207624,0.47212514
ID_6253365944,0.5361237
ID_6253978749,0.3195735
ID_6254028572,0.77003795
ID_6254935428,0.8822548
ID_6255057372,0.5455363
ID_6255149468,0.23453905
ID_6255356637,0.21957412
ID_6255697576,0.9515476
ID_6255803803,0.3181042
ID_6256219525,0.47487962
ID_6256460768,0.7812519
ID_6256549338,0.19049256
ID_6256715959,0.577021
ID_6256945615,0.20168178
ID_6257351367,0.8562077
ID_6257456819,0.6946033
ID_6257533836,0.8173027
ID_6257625205,0.39838907
ID_6257955401,0.17271791
ID_6258197623,0.57706577
ID_6258313797,0.6168408
ID_6258908148,0.5733473
ID_6258995679,0.54183114
ID_6259417264,0.2013846
ID_6259655476,0.4811588
ID_6259843617,0.22570223
ID_6260297786,0.7054071
ID_6260381993,0.4471403
ID_6260642733,0.3570312
ID_6260666195,0.65239084
ID_6260713231,0.2051425
ID_6261463172,0.46169385
ID_6261561286,0.8813925
ID_6261769441,0.54341227
ID_6261859253,0.96086675
ID_6262265725,0.47337285
ID_6262671996,0.268043
ID_6262768325,0.3255017
ID_6263087906,0.30737785
ID_6263649252,0.17391543
ID_6263976822,0.22773694
ID_6264195684,0.82494617
ID_6264683272,0.7320419
ID_6264751395,0.82996887
ID_6264898328,0.6993969
ID_6265014345,0.92199
ID_6265649009,0.9394929
ID_6265687127,0.97692
ID_6265760364,0.96705586
ID_6266056743,0.76696783
ID_6266358065,0.89302254
ID_6266490889,0.4693094
ID_6266657469,0.74860376
ID_6266759667,0.92675275
ID_6267070223,0.86267877
ID_6267129691,0.63568854
ID_6267477301,0.17985581
ID_6267810583,0.1013797
ID_6267961256,0.32629654
ID_6268330217,0.122872144
ID_6268747316,0.5706285
ID_6269017200,0.41874886
ID_6269257659,0.3966623
ID_6269457103,0.14666477
ID_6269519201,0.14524226
ID_6269719485,0.6080897
ID_6269814896,0.6221219
ID_6269825106,0.45833296
ID_6269944382,0.97145545
ID_6270033682,0.50546837
ID_6270130674,0.13779907
ID_6270245135,0.34504315
ID_6270649269,0.76661414
ID_6270670599,0.50131494
ID_6270785639,0.41051412
ID_6270921272,0.73973835
ID_6271207249,0.4446937
ID_6271413076,0.40394816
ID_6271484869,0.6156264
ID_6272039197,0.12746312
ID_6272147570,0.86814183
ID_6272627807,0.4058816
ID_6272910912,0.22875845
ID_6273298731,0.6098532
ID_6273844666,0.7699321
ID_6273850810,0.82324696
ID_6274417178,0.4214139
ID_6274462183,0.35084194
ID_6274572276,0.5987406
ID_6275493568,0.517989
ID_6275541767,0.29954818
ID_6275846685,0.74215025
ID_6276017511,0.620526
ID_6276042006,0.6047707
ID_6276097769,0.3847097
ID_6276132488,0.43034607
ID_6276318148,0.27998573
ID_6276668369,0.37480024
ID_6276726140,0.39214954
ID_6277237257,0.81788474
ID_6277258363,0.5383758
ID_6277258818,0.47160602
ID_6277306523,0.770028
ID_6277309041,0.26351324
ID_6277616544,0.72293264
ID_6278854988,0.46814212
ID_6278974376,0.70837414
ID_6279120206,0.977032
ID_6279864133,0.71357024
ID_6279997725,0.5604474
ID_6280612459,0.567948
ID_6280712090,0.43089443
ID_6280734710,0.25910446
ID_6280830776,0.8136113
ID_6280895283,0.8583951
ID_6281599264,0.60712135
ID_6281850656,0.8449586
ID_6282190360,0.41880888
ID_6282257733,0.9138375
ID_6282326773,0.9293316
ID_6282383014,0.24998921
ID_6282669397,0.84876025
ID_6282715819,0.9407372
ID_6282846236,0.8130922
ID_6283002585,0.9686386
ID_6283614702,0.77180153
ID_6283665604,0.88205826
ID_6283793286,0.09975948
ID_6284366549,0.89416355
ID_6284632452,0.76960737
ID_6284643540,0.7410332
ID_6284857114,0.63961697
ID_6285453239,0.5983564
ID_6285539624,0.8841776
ID_6285884697,0.9233071
ID_6286160379,0.66425365
ID_6286519224,0.575785
ID_6286859507,0.41448796
ID_6287212825,0.38906628
ID_6287319589,0.8560531
ID_6287513037,0.936519
ID_6287518084,0.6280488
ID_6287700291,0.6410833
ID_6287911930,0.97021276
ID_6287914658,0.1181795
ID_6287920221,0.93540114
ID_6287964719,0.8486274
ID_6288045581,0.40484187
ID_6288344005,0.62524515
ID_6288394645,0.5608807
ID_6288423299,0.44284335
ID_6288447020,0.6519016
ID_6288450810,0.8572238
ID_6288510851,0.65243685
ID_6288591830,0.67687947
ID_6288675582,0.45522007
ID_6288755730,0.49413165
ID_6288815223,0.41122043
ID_6288994725,0.7696653
ID_6289037104,0.35713476
ID_6289156191,0.95938224
ID_6289187366,0.8998477
ID_6289301930,0.6585473
ID_6289316650,0.2697243
ID_6289565070,0.44837508
ID_6289641676,0.43599445
ID_6290116975,0.96212655
ID_6290679432,0.7304037
ID_6291268511,0.2421293
ID_6291523673,0.7048233
ID_6291774707,0.3120272
ID_6292039433,0.24407277
ID_6292675788,0.28597564
ID_6292835302,0.9193908
ID_6293076984,0.3678266
ID_6293405082,0.91531223
ID_6293587581,0.50985044
ID_6293612919,0.82780236
ID_6293724177,0.18087196
ID_6294157567,0.45833296
ID_6294263127,0.28123713
ID_6294597156,0.24588993
ID_6294762633,0.78355366
ID_6295154584,0.7126098
ID_6295461637,0.94664216
ID_6295866649,0.23170674
ID_6296226125,0.9278088
ID_6296638796,0.4666524
ID_6296651161,0.2904849
ID_6297173650,0.61230284
ID_6297207819,0.7741614
ID_6297286117,0.20506254
ID_6297308714,0.5220379
ID_6297338326,0.6124683
ID_6297421272,0.9747036
ID_6297602074,0.23453905
ID_6297718586,0.5773314
ID_6297789153,0.25154492
ID_6298270615,0.5499992
ID_6298315375,0.83095425
ID_6298908602,0.6148402
ID_6299061424,0.5403676
ID_6299375128,0.42331588
ID_6299605550,0.2719958
ID_6299937089,0.4770304
ID_6300089038,0.4568863
ID_6300657725,0.3038553
ID_6300758051,0.51940745
ID_6301072162,0.5847042
ID_6301277020,0.8636237
ID_6301436553,0.25148973
ID_6301528756,0.31856492
ID_6302136020,0.9262788
ID_6302508427,0.62958336
ID_6302550415,0.67771095
ID_6302601320,0.87435824
ID_6302712925,0.2061359
ID_6302761439,0.17220202
ID_6303247450,0.96647316
ID_6303259168,0.35851792
ID_6303288987,0.1595212
ID_6303575619,0.6495027
ID_6304131220,0.9132
ID_6304138633,0.45371217
ID_6304204043,0.22241442
ID_6304826196,0.58522654
ID_6305171730,0.27365902
ID_6305720013,0.5280404
ID_6305754597,0.37485665
ID_6306268064,0.74120104
ID_6306537613,0.3926352
ID_6306550124,0.9632996
ID_6306599606,0.92396325
ID_6306733002,0.34575185
ID_6306924871,0.54209286
ID_6307269753,0.7290232
ID_6307273106,0.9737293
ID_6307293561,0.5870036
ID_6307556515,0.8144696
ID_6307655057,0.9135097
ID_6307686888,0.20408076
ID_6308781072,0.3215085
ID_6308785659,0.4886564
ID_6309108301,0.9082336
ID_6309175914,0.43117288
ID_6309387351,0.38457435
ID_6309401775,0.8683601
ID_6309457913,0.1529594
ID_6310163727,0.85636926
ID_6310895592,0.42424592
ID_6312203835,0.91161627
ID_6312252709,0.37106365
ID_6312323595,0.5158105
ID_6312714260,0.2789735
ID_6312835073,0.57160014
ID_6313309898,0.44766805
ID_6314592404,0.9660858
ID_6314738159,0.27012146
ID_6314910402,0.6881247
ID_6315021088,0.17523468
ID_6315313837,0.40684736
ID_6315484978,0.5961578
ID_6315499036,0.5200564
ID_6315560053,0.23675555
ID_6315732688,0.43689856
ID_6315777793,0.36716974
ID_6315782547,0.9214685
ID_6315886125,0.25231373
ID_6316221117,0.91662586
ID_6316557202,0.8624085
ID_6316589834,0.24441913
ID_6316670539,0.43092445
ID_6316793713,0.90117496
ID_6317249860,0.22793049
ID_6317348882,0.52199346
ID_6317589265,0.7414003
ID_6317610671,0.13987322
ID_6317922140,0.82529265
ID_6318161787,0.35404682
ID_6318198603,0.20040593
ID_6319138644,0.88660264
ID_6319534146,0.52773774
ID_6319713121,0.48200828
ID_6319726536,0.06524412
ID_6319746250,0.49545348
ID_6319866349,0.54842365
ID_6319942690,0.936244
ID_6320039022,0.9259445
ID_6320225957,0.46529534
ID_6320557696,0.96321404
ID_6320702665,0.32176092
ID_6320906778,0.103010476
ID_6321445601,0.44800043
ID_6322596231,0.5499467
ID_6322902374,0.84018713
ID_6323045659,0.18706656
ID_6323309933,0.86205685
ID_6323331439,0.71821517
ID_6323374783,0.272168
ID_6323462117,0.95045084
ID_6323821772,0.51425946
ID_6324641074,0.5512396
ID_6324751151,0.93657374
ID_6325089423,0.63316214
ID_6325237874,0.666341
ID_6325287328,0.69778234
ID_6325476005,0.37870044
ID_6325949779,0.24077536
ID_6326182525,0.8001843
ID_6326245672,0.957885
ID_6326338255,0.7619857
ID_6326712398,0.3530253
ID_6327255896,0.3831423
ID_6327611507,0.5090156
ID_6327892353,0.71925884
ID_6327928848,0.67076284
ID_6328147826,0.77855116
ID_6328149463,0.7104099
ID_6328653086,0.14273371
ID_6328657660,0.28767172
ID_6328691261,0.16571838
ID_6328938900,0.6082601
ID_6329110359,0.074241444
ID_6329919761,0.63713574
ID_6329932044,0.35044682
ID_6330281266,0.8701106
ID_6330479296,0.45198655
ID_6330658004,0.8310939
ID_6330730602,0.4193372
ID_6330896798,0.6866934
ID_6331131181,0.34193763
ID_6331176751,0.3484993
ID_6331271087,0.54125077
ID_6331296332,0.26301086
ID_6331386826,0.53856856
ID_6331398157,0.20145498
ID_6331543963,0.93183666
ID_6331597000,0.69553417
ID_6331668536,0.88998604
ID_6331767770,0.29226404
ID_6331788099,0.6803339
ID_6332060445,0.37518063
ID_6332086222,0.16066742
ID_6332156897,0.90702194
ID_6332300112,0.5128143
ID_6333485738,0.4362523
ID_6334351508,0.6993643
ID_6334552271,0.59633446
ID_6334711524,0.50502354
ID_6334938010,0.31369185
ID_6335359900,0.94680834
ID_6335482139,0.76896554
ID_6336050429,0.7220162
ID_6336130398,0.47542214
ID_6336803685,0.8972054
ID_6337079791,0.56525624
ID_6337334375,0.8371256
ID_6337470985,0.56465626
ID_6337531363,0.7845345
ID_6338072396,0.48002177
ID_6338122247,0.7304667
ID_6338129116,0.8976865
ID_6338138966,0.12043128
ID_6338166491,0.895141
ID_6338451782,0.1671826
ID_6338737629,0.9745316
ID_6338770801,0.5929417
ID_6339264537,0.33528918
ID_6339373143,0.57149047
ID_6339652741,0.28728652
ID_6339663316,0.9739832
ID_6340205444,0.28784633
ID_6340491377,0.9674178
ID_6340754008,0.6984329
ID_6340844270,0.22388548
ID_6340996096,0.79824466
ID_6341292709,0.32408658
ID_6341411853,0.53211313
ID_6341565488,0.55114895
ID_6342016667,0.68253946
ID_6342579126,0.4057065
ID_6342753009,0.9605051
ID_6342842206,0.67954695
ID_6342909079,0.41450903
ID_6343143146,0.75335956
ID_6343364001,0.9571061
ID_6343450104,0.3179215
ID_6343558666,0.69876957
ID_6343819317,0.9658752
ID_6343969955,0.86169416
ID_6344171762,0.37115496
ID_6344310465,0.34075692
ID_6344899587,0.5596319
ID_6344988822,0.6976585
ID_6345075659,0.30050024
ID_6345157332,0.5017743
ID_6345171494,0.60234475
ID_6345243782,0.8475766
ID_6345260686,0.37996063
ID_6345357636,0.9122017
ID_6345526844,0.97870386
ID_6345691327,0.73953325
ID_6345854542,0.917696
ID_6346284501,0.5631983
ID_6348001833,0.12938711
ID_6348141681,0.8103252
ID_6348686316,0.3522997
ID_6349050163,0.7649653
ID_6349602414,0.42747357
ID_6349648194,0.25300932
ID_6349720696,0.2697834
ID_6350531719,0.97058284
ID_6350907202,0.76292247
ID_6351301443,0.38063017
ID_6351505476,0.31840834
ID_6351600380,0.91191185
ID_6351618858,0.25826553
ID_6351649945,0.7482179
ID_6351681294,0.6091106
ID_6351755257,0.9348274
ID_6351997095,0.30714864
ID_6351997725,0.6398395
ID_6352504313,0.18723077
ID_6352698699,0.6510071
ID_6352705964,0.7947921
ID_6352767828,0.25154492
ID_6353062522,0.6574037
ID_6353123763,0.37581244
ID_6353281927,0.5652065
ID_6353511324,0.95307565
ID_6353617577,0.26866043
ID_6353660292,0.47063893
ID_6354500174,0.95982057
ID_6355181078,0.37221268
ID_6355422309,0.582673
ID_6355774875,0.42346305
ID_6355873868,0.9692338
ID_6356081864,0.6740263
ID_6356533703,0.15444961
ID_6356571139,0.32634038
ID_6356855528,0.58316255
ID_6356962264,0.8580317
ID_6357264130,0.79656464
ID_6357887578,0.2755749
ID_6357914813,0.8188309
ID_6357979903,0.85584646
ID_6357991252,0.8869434
ID_6358218105,0.74982697
ID_6358223424,0.9349401
ID_6358384618,0.22264622
ID_6358675653,0.40815392
ID_6359157929,0.2700632
ID_6359159105,0.22928365
ID_6359462475,0.48920453
ID_6359520125,0.6633814
ID_6359598515,0.8214833
ID_6359626556,0.4308769
ID_6359823391,0.49990538
ID_6359944746,0.24606241
ID_6360124277,0.9781385
ID_6360281399,0.9642688
ID_6360322824,0.9209267
ID_6360398612,0.28330225
ID_6360813457,0.35464618
ID_6360937804,0.36730337
ID_6361838240,0.14962198
ID_6362328106,0.65304387
ID_6362441973,0.69805616
ID_6362879995,0.12747319
ID_6362942661,0.49118766
ID_6363521299,0.2987422
ID_6363740330,0.9112439
ID_6364035804,0.7895486
ID_6364269700,0.41286218
ID_6364461828,0.9267409
ID_6364594674,0.9686345
ID_6364674213,0.4202252
ID_6364772593,0.28543332
ID_6364871327,0.5880761
ID_6365236844,0.36833358
ID_6365287491,0.5018342
ID_6365581933,0.25043508
ID_6365823753,0.6469599
ID_6365947808,0.72956496
ID_6365983034,0.9053772
ID_6365988537,0.64212483
ID_6366081900,0.65369534
ID_6366383385,0.4376061
ID_6366440097,0.9011762
ID_6366974972,0.5121254
ID_6367063633,0.50601447
ID_6367134106,0.6750019
ID_6367404412,0.25309575
ID_6367854717,0.8230739
ID_6368037418,0.41808552
ID_6368587274,0.4984739
ID_6369262668,0.41725358
ID_6369817895,0.7307957
ID_6369833372,0.4431973
ID_6369859791,0.45336023
ID_6370340029,0.19195674
ID_6370561403,0.5656872
ID_6370704186,0.9341835
ID_6371197958,0.32599545
ID_6371836190,0.71536
ID_6371846080,0.866906
ID_6372375411,0.20705692
ID_6372411430,0.8350382
ID_6372617621,0.23717488
ID_6372959843,0.35759372
ID_6372969363,0.69156265
ID_6373087061,0.6046602
ID_6373215040,0.3509974
ID_6373317516,0.9715907
ID_6374128000,0.84786206
ID_6374559295,0.7649414
ID_6374879024,0.82668537
ID_6374950369,0.27154368
ID_6375982222,0.90932196
ID_6376317905,0.43675363
ID_6377119852,0.47331557
ID_6377315216,0.9473161
ID_6377441216,0.3713647
ID_6377957137,0.96443516
ID_6378329047,0.09756602
ID_6378628832,0.44579792
ID_6378915092,0.6847109
ID_6378931959,0.26369816
ID_6379158662,0.73002696
ID_6379190486,0.7298198
ID_6379399692,0.27812222
ID_6380177528,0.56013215
ID_6380347283,0.20576201
ID_6380357644,0.27779076
ID_6380416026,0.8366346
ID_6380481755,0.45469284
ID_6380560828,0.5598745
ID_6380632570,0.2923598
ID_6380664716,0.54083544
ID_6380726875,0.41706938
ID_6380817047,0.34785712
ID_6381006064,0.9381901
ID_6382035912,0.29000777
ID_6382060045,0.2383468
ID_6382089431,0.85418177
ID_6382091787,0.6217467
ID_6382243346,0.4883786
ID_6382276653,0.45221713
ID_6382380663,0.621976
ID_6382397694,0.19590431
ID_6382557869,0.71473753
ID_6382567709,0.9038924
ID_6382893289,0.33744362
ID_6383063848,0.1221156
ID_6383123400,0.50290066
ID_6383743410,0.64756626
ID_6383763036,0.40103433
ID_6383830522,0.42573732
ID_6384012669,0.8909953
ID_6384585376,0.75486714
ID_6384908969,0.60474145
ID_6385102366,0.75877815
ID_6385583636,0.53334796
ID_6385956537,0.46454027
ID_6386362318,0.8311945
ID_6386424681,0.7240833
ID_6386738479,0.3720577
ID_6386755814,0.6708845
ID_6387359659,0.9408697
ID_6387362038,0.39903834
ID_6387473144,0.5458241
ID_6387882166,0.21252486
ID_6387973054,0.17695785
ID_6388023794,0.629055
ID_6388193341,0.89394593
ID_6388356345,0.33209968
ID_6388407737,0.52916914
ID_6388564033,0.5565582
ID_6388760380,0.14572068
ID_6388773057,0.667852
ID_6389176728,0.6527328
ID_6389559910,0.82951295
ID_6389648990,0.50253195
ID_6389784990,0.38543716
ID_6389800099,0.17465968
ID_6389901739,0.5793624
ID_6390195773,0.3413944
ID_6390237198,0.93766487
ID_6390264591,0.60007256
ID_6390607216,0.4138585
ID_6390728885,0.6190209
ID_6390856727,0.92915434
ID_6390998297,0.55459046
ID_6391262692,0.96492976
ID_6391400644,0.44542277
ID_6391786126,0.964147
ID_6392132329,0.7611154
ID_6392494256,0.4023591
ID_6392700278,0.7623648
ID_6393056915,0.09027072
ID_6393094785,0.4133581
ID_6393362628,0.45486364
ID_6393391653,0.30698952
ID_6393778862,0.89271003
ID_6394396455,0.3312917
ID_6394583990,0.2243977
ID_6394620098,0.7990082
ID_6394641190,0.6772847
ID_6394673900,0.9125745
ID_6394767945,0.7966857
ID_6395016071,0.813536
ID_6395271128,0.96230865
ID_6395561090,0.32389826
ID_6395642645,0.6672066
ID_6396330918,0.8364669
ID_6396436650,0.24610145
ID_6396500123,0.24559444
ID_6397266394,0.29830608
ID_6397700600,0.30834493
ID_6398210259,0.21138586
ID_6398428560,0.6065877
ID_6398454606,0.76435894
ID_6398788143,0.6988166
ID_6398792609,0.79460734
ID_6398792940,0.3786812
ID_6399040399,0.20372917
ID_6399041155,0.26706323
ID_6399044722,0.9173827
ID_6399171390,0.21382609
ID_6399578518,0.77649313
ID_6400005469,0.9074041
ID_6400172423,0.17257254
ID_6400210279,0.467609
ID_6400683543,0.22729255
ID_6400742910,0.64509916
ID_6400780187,0.36152962
ID_6400819842,0.37286395
ID_6400831550,0.3923626
ID_6400885972,0.55969924
ID_6401006314,0.7588818
ID_6401043619,0.7307705
ID_6401143522,0.38570455
ID_6401410908,0.7447229
ID_6401611500,0.7005028
ID_6402119962,0.93643373
ID_6403093130,0.22904995
ID_6403404180,0.124330625
ID_6403421660,0.93662435
ID_6403493547,0.705989
ID_6403730190,0.3146595
ID_6403940290,0.5751211
ID_6404159947,0.3441945
ID_6404554559,0.71051663
ID_6404619363,0.8028236
ID_6404897229,0.65494996
ID_6405020850,0.40825066
ID_6405217397,0.40780383
ID_6405707483,0.5127343
ID_6406321062,0.6289163
ID_6406590511,0.69349766
ID_6407064364,0.95936525
ID_6408005085,0.7145818
ID_6408028599,0.64942765
ID_6408396360,0.12857638
ID_6408423112,0.65447557
ID_6408468127,0.8947031
ID_6408971286,0.39922976
ID_6408979259,0.9678591
ID_6409057859,0.7620484
ID_6409640753,0.31860214
ID_6409939464,0.35539186
ID_6410273463,0.87135476
ID_6410433931,0.47062457
ID_6410571489,0.93356013
ID_6410635104,0.8860567
ID_6410648366,0.2989612
ID_6410669674,0.7851773
ID_6410758318,0.95283425
ID_6410892266,0.26856568
ID_6411087179,0.96336836
ID_6412072765,0.7415095
ID_6412554439,0.98040307
ID_6412802387,0.06438197
ID_6412901705,0.5930164
ID_6412974096,0.8165645
ID_6413580646,0.4435553
ID_6413903422,0.40869123
ID_6414724335,0.51061344
ID_6414867582,0.45972058
ID_6415592137,0.6861407
ID_6415652982,0.9016716
ID_6415718250,0.4944829
ID_6415760728,0.78342444
ID_6416442642,0.4906809
ID_6416566419,0.849141
ID_6416680312,0.17046247
ID_6417411547,0.82011527
ID_6417482245,0.74885905
ID_6417568713,0.1414265
ID_6417713992,0.7825099
ID_6417859957,0.5099762
ID_6417887023,0.7487912
ID_6418238923,0.9029114
ID_6418303612,0.3061071
ID_6418359638,0.26517496
ID_6418360898,0.20339191
ID_6419185501,0.6229191
ID_6419314062,0.13922547
ID_6419360234,0.24624163
ID_6419605794,0.5379231
ID_6419651654,0.41611418
ID_6419664241,0.34809
ID_6419776127,0.59138805
ID_6419850880,0.47394764
ID_6419934478,0.90556616
ID_6420223361,0.72731274
ID_6420474603,0.7157497
ID_6420623136,0.48185745
ID_6420821414,0.8047819
ID_6421183849,0.7820466
ID_6421405865,0.4448336
ID_6421451748,0.40668103
ID_6421606808,0.8032755
ID_6421691197,0.25274634
ID_6421889733,0.86170787
ID_6422134955,0.953887
ID_6422163392,0.44271967
ID_6422221795,0.9459902
ID_6422350703,0.50548434
ID_6422512405,0.95749426
ID_6422816476,0.9125415
ID_6422890814,0.2361871
ID_6422920903,0.77399105
ID_6423693466,0.31366456
ID_6423854680,0.38176474
ID_6423930302,0.89497626
ID_6424340788,0.26657555
ID_6424471279,0.3685822
ID_6424511989,0.8887786
ID_6424582329,0.43280324
ID_6424921871,0.763604
ID_6425129863,0.31642553
ID_6425632036,0.41650444
ID_6425865945,0.45074013
ID_6426743056,0.44828516
ID_6427182295,0.9041425
ID_6427332890,0.7689339
ID_6428230777,0.7683387
ID_6428329599,0.68030554
ID_6428483468,0.592514
ID_6430067864,0.5504066
ID_6430331481,0.6103655
ID_6430655487,0.813326
ID_6430693611,0.74808955
ID_6431059063,0.25154492
ID_6431229249,0.62818456
ID_6431511770,0.82457536
ID_6431555256,0.41477895
ID_6431991276,0.3488267
ID_6432138131,0.3559317
ID_6432166650,0.9645942
ID_6432184699,0.14145645
ID_6432564643,0.07276365
ID_6432676839,0.5269192
ID_6432721873,0.9054998
ID_6432969020,0.66117454
ID_6433007128,0.4418887
ID_6433303166,0.7240701
ID_6433439304,0.36239228
ID_6433694451,0.7105819
ID_6433853786,0.21237352
ID_6434172614,0.97821486
ID_6434200340,0.63826984
ID_6434276920,0.80380726
ID_6434348525,0.4191242
ID_6434715554,0.67456186
ID_6434810338,0.4007013
ID_6434884771,0.4227748
ID_6434955592,0.4055873
ID_6435654168,0.49437055
ID_6435668792,0.83289963
ID_6435862841,0.57234347
ID_6436577931,0.26070017
ID_6436587318,0.9314379
ID_6437476210,0.68434525
ID_6437557124,0.5628272
ID_6437922107,0.85352296
ID_6438180587,0.35014585
ID_6438311958,0.82520986
ID_6438514335,0.6821873
ID_6439458106,0.16273189
ID_6439810176,0.92697376
ID_6440062445,0.5144226
ID_6440084003,0.951036
ID_6440969262,0.68458354
ID_6441335426,0.42831284
ID_6441560605,0.8099696
ID_6441758795,0.44731054
ID_6442288087,0.39181873
ID_6442352797,0.35833228
ID_6442447837,0.7402011
ID_6442546123,0.92384225
ID_6442727472,0.764722
ID_6442910390,0.9314769
ID_6443025888,0.54348385
ID_6443257981,0.75867754
ID_6443512971,0.94455457
ID_6443629129,0.78677255
ID_6443939353,0.27948254
ID_6444258952,0.8681715
ID_6444570896,0.47687212
ID_6444710624,0.91929394
ID_6444772002,0.85282755
ID_6444800795,0.37597302
ID_6445872265,0.82175463
ID_6446048747,0.8444194
ID_6446122881,0.47186503
ID_6446135833,0.68724453
ID_6446430310,0.21867013
ID_6446526170,0.06410949
ID_6446613664,0.65505046
ID_6446970534,0.7653939
ID_6446980354,0.20640646
ID_6447157915,0.15425484
ID_6447623576,0.63119936
ID_6448033183,0.38311866
ID_6448134749,0.19341111
ID_6448342544,0.78060985
ID_6448442586,0.84360284
ID_6448489992,0.52322596
ID_6448532696,0.9342527
ID_6448719917,0.707239
ID_6449056612,0.28626865
ID_6449142223,0.9747633
ID_6449301544,0.83131546
ID_6449471985,0.82443094
ID_6449682739,0.838581
ID_6449788838,0.12377107
ID_6449835890,0.35940757
ID_6450059607,0.57064927
ID_6450305058,0.8802503
ID_6450751641,0.41775262
ID_6450794619,0.5169534
ID_6450964500,0.50194806
ID_6451104560,0.73889863
ID_6451382687,0.8730825
ID_6451391160,0.25021833
ID_6451508207,0.46358743
ID_6451525178,0.5960032
ID_6451685601,0.9783051
ID_6451825606,0.25737354
ID_6452042445,0.7546956
ID_6452043069,0.41651112
ID_6452071645,0.9290883
ID_6452109575,0.70482576
ID_6452764728,0.9652398
ID_6453206629,0.8875438
ID_6454128053,0.24314338
ID_6454163713,0.28902617
ID_6454615328,0.39256895
ID_6454648517,0.4501372
ID_6454728355,0.6400617
ID_6454774312,0.6289827
ID_6454839272,0.83524495
ID_6455112920,0.94524354
ID_6455145588,0.19129936
